,rule,type,coef,support,importance,category
0,mean_all_M12_FME_1020_RAT,general,0.14410699658302306,1.0,0.04620495712436594,
1,mean_all_M12_FME_30_RAT,general,0.032676991991800734,1.0,0.010476661957731663,
2,mean_all_M12_FME_40_RAT,general,0.067137353470156,1.0,0.02152614713463501,
3,mean_all_M12_FME_50_RAT,general,0.39455794638802694,1.0,0.1265049459515673,
4,mean_all_M12_FME_60_RAT,general,0.029463521477727236,1.0,0.00944681424928071,
5,mean_all_M12_MAL_1020_RAT,general,0.1860259928876033,1.0,0.059645863136657734,
6,mean_all_M12_MAL_30_RAT,general,0.5021118425887604,1.0,0.16098968922045048,
7,mean_all_M12_MAL_40_RAT,general,0.16661264173044138,1.0,0.053421037817837094,
8,mean_all_M12_MAL_50_RAT,general,0.1715794032070355,1.0,0.0550132429682122,
9,mean_all_M12_MAL_60_RAT,general,0.06808997667895608,1.0,0.021831667917052093,
10,mean_all_M12_SME_BZN_SAA_PCE_RT,general,-0.2617497392116105,1.0,0.2203312906194065,
11,mean_all_M12_SME_RY_SAA_PCE_RT,general,-0.08240511734489296,1.0,0.06719170262220436,
12,mean_all_M1_SME_RY_CNT_RAT,general,-0.7190832791043266,1.0,0.4507378053803211,
13,mean_all_M1_SME_RY_SAA_RAT,general,-0.24482696977671742,1.0,0.16843137455445722,
14,mean_all_MCT_UE_CLN_NEW_RAT,general,1.692533237515223,1.0,0.45790197726649184,
15,mean_all_MCT_UE_CLN_REU_RAT,general,1.225158489687029,1.0,0.331447677482094,
16,mean_all_RC_M1_AV_NP_AT,general,0.26793245632279733,1.0,0.20485609850263492,
17,mean_all_RC_M1_SAA,general,-0.025839327814347408,1.0,0.021180666620317742,
18,mean_all_RC_M1_SHC_FLP_UE_CLN_RAT,general,0.11355327223342211,1.0,0.0750641558703123,
19,mean_all_RC_M1_SHC_RSD_UE_CLN_RAT,general,0.17835647035471264,1.0,0.11790375510028446,
20,mean_all_RC_M1_SHC_WP_UE_CLN_RAT,general,0.06900895616712607,1.0,0.04561854721899317,
21,mean_all_RC_M1_TO_UE_CT,general,1.1624420048325228,1.0,0.9741616188740524,
22,mean_all_RC_M1_UE_CUS_CN,general,-1.2296267790960471,1.0,1.031822617273807,
23,slope_all_M12_FME_1020_RAT,general,-10.469414438843817,1.0,0.18040224576030947,
24,slope_all_M12_FME_30_RAT,general,-3.278585244637305,1.0,0.05649410070991619,
25,slope_all_M12_FME_40_RAT,general,-2.059313378378011,1.0,0.03548440969854914,
26,slope_all_M12_FME_50_RAT,general,-1.548499604843993,1.0,0.0266832003998221,
27,slope_all_M12_FME_60_RAT,general,-4.934537173635263,1.0,0.085032413253337,
28,slope_all_M12_MAL_1020_RAT,general,-1.8202841383139006,1.0,0.03136602790853173,
29,slope_all_M12_MAL_30_RAT,general,-3.8856390435748285,1.0,0.06695476069401682,
30,slope_all_M12_MAL_40_RAT,general,-2.7673913428828296,1.0,0.047684970930526115,
31,slope_all_M12_MAL_50_RAT,general,-1.8627917524691766,1.0,0.03209750066415327,
32,slope_all_M12_MAL_60_RAT,general,-3.678650243919106,1.0,0.06338690923878597,
33,slope_all_M12_SME_BZN_SAA_PCE_RT,general,4.577234815123252,1.0,0.1416925695946387,
34,slope_all_M12_SME_RY_SAA_PCE_RT,general,-7.194490101139699,1.0,0.2681290832270872,
35,slope_all_M1_SME_RY_CNT_RAT,general,-1.5209488404597766,1.0,0.030149623595657427,
36,slope_all_M1_SME_RY_SAA_RAT,general,5.764846045671377,1.0,0.1320316127769151,
37,slope_all_MCT_UE_CLN_NEW_RAT,general,33.299921374915975,1.0,0.5932157239889414,
38,slope_all_MCT_UE_CLN_REU_RAT,general,26.13069734677569,1.0,0.46557127080714905,
39,slope_all_RC_M1_AV_NP_AT,general,3.244162748556018,1.0,0.09275489702190762,
40,slope_all_RC_M1_SAA,general,2.7316232541693575,1.0,0.07871267324552152,
41,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT,general,0.00010502337745841043,1.0,3.2430315836391524e-06,
42,slope_all_RC_M1_SHC_RSD_UE_CLN_RAT,general,0.07383498237404136,1.0,0.0022799332353631734,
43,slope_all_RC_M1_SHC_WP_UE_CLN_RAT,general,0.9189864652144064,1.0,0.028377469565776522,
44,slope_all_RC_M1_TO_UE_CT,general,0.6576386111746907,1.0,0.018648410789891833,
45,slope_all_RC_M1_UE_CUS_CN,general,-7.568985971550415,1.0,0.21325842840492987,
46,mean_all_M12_FME_40_RAT <= 0.1541,general,-0.029870394461650223,0.978494623655914,0.004333050027874654,
47,slope_all_M1_SME_RY_CNT_RAT > -0.00896,general,-0.1869829345857154,0.7440860215053764,0.0815944367275638,
48,slope_all_MCT_UE_CLN_REU_RAT <= 0.00701,general,-0.11366591630869688,0.8616487455197133,0.03924523536747694,
49,slope_all_MCT_UE_CLN_NEW_RAT > -0.00405,general,0.5821641645901202,0.9309438470728794,0.1476074922255146,
50,slope_all_RC_M1_TO_UE_CT <= 0.01479,general,-0.3285341704727545,0.7873357228195937,0.1344335902243286,
51,slope_all_M12_FME_30_RAT > -0.00033,general,0.6043433980337486,0.9189964157706093,0.16488942702414247,
52,slope_all_M12_SME_BZN_SAA_PCE_RT <= 0.05732,general,-0.012928769717833343,0.9405017921146953,0.003058362473107784,
53,slope_all_RC_M1_SAA <= 0.08445,general,0.0178568902616423,0.978494623655914,0.002590350755002689,
54,slope_all_M1_SME_RY_CNT_RAT <= 0.22971,general,0.01189050992043063,0.9978494623655914,0.0005508159618269879,
55,slope_all_RC_M1_SAA <= 0.10512,general,-0.0448190073562986,0.9925925925925926,0.003843092735566432,
56,mean_all_M12_FME_1020_RAT <= 0.15417,general,-0.0033355530193467024,0.9627240143369176,0.0006318781221130341,
57,slope_all_M12_MAL_60_RAT > -0.00033,general,0.34370607072241716,0.9173237753882915,0.09465397263877214,
58,slope_all_M12_MAL_30_RAT > -0.00033,general,-0.7300847428096084,0.9178016726403824,0.20052992217285157,
59,mean_all_RC_M1_SAA <= 1.74483,general,3.9604543668764734e-05,0.9949820788530466,2.798430716280061e-06,
60,slope_all_RC_M1_TO_UE_CT <= 0.01618,general,0.3942046146333203,0.7966547192353644,0.15866232694362137,
61,mean_all_M12_MAL_40_RAT <= 0.15422,general,0.0008809488479654599,0.997610513739546,4.301138917393589e-05,
62,slope_all_M1_SME_RY_SAA_RAT > -0.07676,general,0.01849430519533815,0.9923536439665472,0.001611011024938041,
63,slope_all_RC_M1_TO_UE_CT <= 0.11791,general,0.00021032854959787743,0.9937873357228196,1.6526614575396813e-05,
64,slope_all_M1_SME_RY_SAA_RAT > -0.0734,general,0.002515733397364035,0.9923536439665472,0.00021914174099278407,
65,mean_all_M12_MAL_30_RAT <= 0.15419,general,-0.0064304213836013716,0.9973715651135006,0.0003292429889435956,
66,mean_all_M12_SME_BZN_SAA_PCE_RT <= 2.79432,general,-0.01233350448552321,0.9997610513739545,0.0001906280791244966,
67,slope_all_M12_MAL_50_RAT > -0.00033,general,-0.09250168142848968,0.9149342891278375,0.02580606857101742,
68,slope_all_M12_SME_BZN_SAA_PCE_RT > -0.07598,general,0.049981550970167404,0.9909199522102748,0.004741034134774006,
69,slope_all_MCT_UE_CLN_REU_RAT > -0.00055,general,0.013196033511398418,0.9099163679808842,0.003778044703644814,
70,mean_all_M12_MAL_1020_RAT <= 0.1542,general,-0.07496915302471822,0.9818399044205496,0.0100106438064709,
71,slope_all_RC_M1_TO_UE_CT <= 0.01424,general,-0.3402512032024439,0.780884109916368,0.14074400304200274,
72,slope_all_RC_M1_UE_CUS_CN > -0.10824,general,-0.012832731293776694,0.9949820788530466,0.0009067522586959061,
73,slope_all_RC_M1_UE_CUS_CN > -0.10052,general,-0.0535886078843109,0.9894862604540023,0.005465828065944685,
74,slope_all_RC_M1_SAA <= 0.10397,general,0.034066723670100475,0.9918757467144564,0.00305809329578884,
75,slope_all_M1_SME_RY_SAA_RAT > -0.08176,general,-0.0781883889674115,0.9933094384707288,0.006374055349792339,
76,mean_all_RC_M1_AV_NP_AT > -1.73281,general,-0.01641802677356918,0.9806451612903225,0.002261891052972174,
77,slope_all_RC_M1_SHC_WP_UE_CLN_RAT <= 0.16031,general,-0.045978056487430065,0.9949820788530466,0.003248778893285431,
78,slope_all_M1_SME_RY_SAA_RAT > -0.14563,general,0.011144228250480004,0.9978494623655914,0.0005162452109863194,
79,mean_all_RC_M1_SAA <= 1.75925,general,-0.015337614153268087,0.996415770609319,0.0009165918740986196,
80,mean_all_M12_SME_RY_SAA_PCE_RT > -1.21458,general,-0.015992382562478504,0.9949820788530466,0.0011300111159881303,
81,slope_all_M1_SME_RY_SAA_RAT > -0.06674,general,-0.014001978441936498,0.9897252090800478,0.00141199519037191,
82,slope_all_M1_SME_RY_CNT_RAT <= 0.18368,general,-0.0431953569521385,0.996415770609319,0.0025813997395861743,
83,mean_all_M12_MAL_40_RAT <= 0.15419,general,-0.02427060398355564,0.9966547192353644,0.0014014229796041429,
84,slope_all_RC_M1_AV_NP_AT <= 0.08111,general,-0.28868344871810636,0.9758661887694146,0.04430267769384265,
85,mean_all_M12_SME_BZN_SAA_PCE_RT <= 2.66792,general,-0.012289161343577661,0.9990442054958184,0.00037974919612428817,
86,mean_all_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.30275,general,9.776091358213438e-05,0.9861409796893668,1.1428810198376973e-05,
87,slope_all_M12_MAL_40_RAT <= 0.39704,general,-0.008961054328351547,0.998805256869773,0.0003095542643000745,
88,slope_all_M1_SME_RY_CNT_RAT <= 0.28376,general,-0.022457112019395042,0.9990442054958184,0.0006939505470074361,
89,slope_all_M12_FME_40_RAT <= 0.37925,general,0.008433705487388391,0.9966547192353644,0.00048697546551571805,
90,slope_all_M1_SME_RY_SAA_RAT > -0.1355,general,0.01339958700134585,0.9978494623655914,0.0006207224460196588,
91,slope_all_RC_M1_SHC_WP_UE_CLN_RAT > -0.18627,general,-0.013814327750886262,0.9918757467144564,0.001240081185673069,
92,slope_all_RC_M1_AV_NP_AT <= 0.07794,general,-1.6604110668668033,0.9739545997610514,0.2644542151518992,
93,slope_all_M1_SME_RY_SAA_RAT > -0.10202,general,-0.006846092289210991,0.9966547192353644,0.00039530417376887437,
94,mean_all_M12_SME_RY_SAA_PCE_RT <= 2.50548,general,-0.008127561172244292,0.9995221027479092,0.00017763302623546788,
95,mean_all_RC_M1_UE_CUS_CN > -1.21967,general,-0.04005372308842967,0.9096774193548387,0.011481133503784872,
96,mean_all_M12_FME_50_RAT > -3.05985,general,3.606783717521112e-05,0.9887694145758662,3.800745677216504e-06,
97,slope_all_RC_M1_UE_CUS_CN > -0.09535,general,0.07706993775446168,0.9870967741935484,0.00869789225003203,
98,mean_all_M12_MAL_40_RAT > -5.11278,general,-0.015459298820884934,0.9968936678614098,0.0008602766904418714,
99,slope_all_M12_SME_BZN_SAA_PCE_RT > -0.06902,general,-0.057165707160841656,0.9859020310633214,0.006739547453574687,
100,slope_all_M12_SME_BZN_SAA_PCE_RT > -0.0742,general,-0.0902049772339935,0.9897252090800478,0.009096499793238583,
101,slope_all_M12_FME_1020_RAT > -0.00033,general,-0.20850423569633222,0.921146953405018,0.05619382320236942,
102,slope_all_M1_SME_RY_SAA_RAT > -0.10201,general,-0.009477176506388312,0.9966547192353644,0.0005472271290329606,
103,slope_all_M1_SME_RY_SAA_RAT > -0.04543,general,-0.017083703782937935,0.9682198327359618,0.0029967265047831024,
104,slope_all_M12_MAL_40_RAT <= 0.37927,general,0.00019995550559603157,0.9966547192353644,1.1545746477117167e-05,
105,slope_all_M1_SME_RY_CNT_RAT <= 0.15514,general,0.03167152221371393,0.994026284348865,0.00244056368332545,
106,slope_all_M12_FME_1020_RAT <= 0.39703,general,-0.051681533037163704,0.998805256869773,0.0017853076603500744,
107,slope_all_M1_SME_RY_CNT_RAT <= 0.26941,general,0.030654318060739323,0.9985663082437276,0.0011598665069364191,
108,mean_all_RC_M1_SAA <= 1.72939,general,-0.01447214140783309,0.9904420549581839,0.001408087354128893,
109,slope_all_M1_SME_RY_CNT_RAT <= 0.18078,general,-0.004878482517211206,0.9961768219832736,0.0003010684381092275,
110,mean_all_M12_MAL_60_RAT > -5.6842,general,-0.0041121143500719454,0.9980884109916368,0.0001796167987582801,
111,slope_all_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.16288,general,-0.04523351831299536,0.9954599761051374,0.003040894407650947,
112,slope_all_M12_FME_60_RAT > -0.37244,general,-0.012610318540450931,0.9937873357228196,0.0009908587045812831,
113,slope_all_MCT_UE_CLN_NEW_RAT > -0.00129,general,-1.8443163394144775,0.9299880525686978,0.4706089447823414,
114,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.15909,general,-0.01917478563392438,0.9949820788530466,0.001354877600530961,
115,slope_all_M1_SME_RY_CNT_RAT > -0.07079,general,-0.03934119361689713,0.9911589008363202,0.0036827505741802366,
116,slope_all_M1_SME_RY_SAA_RAT > -0.07724,general,0.019450046883828932,0.9923536439665472,0.0016942642415844096,
117,mean_all_M12_FME_60_RAT <= 0.1542,general,-0.010655157600102879,0.9816009557945041,0.0014319405755496162,
118,slope_all_M1_SME_RY_CNT_RAT > -0.08456,general,0.03050201452155735,0.9935483870967742,0.0024420648113406525,
119,slope_all_M1_SME_RY_CNT_RAT > -0.04242,general,-0.03564296638947455,0.978494623655914,0.005170429091779583,
120,mean_all_M12_FME_30_RAT <= 0.15416,general,-0.7823217325054882,0.9945041816009558,0.05783688419932922,
121,mean_all_RC_M1_TO_UE_CT <= 1.79433,general,0.01668138271670407,0.9985663082437276,0.0006311729742007662,
122,slope_all_M12_FME_30_RAT <= -0.00033,general,-2.0330924656012908,0.08100358422939068,0.5547102075257172,
123,slope_all_M1_SME_RY_CNT_RAT <= -0.00896,general,0.34165403918984993,0.25591397849462366,0.14908884035411052,
124,slope_all_RC_M1_TO_UE_CT > 0.01479,general,0.8094723703042108,0.2126642771804062,0.33122970670235585,
125,slope_all_RC_M1_TO_UE_CT > 0.01424,general,0.42849022067295567,0.21911589008363203,0.17724383735971969,
126,slope_all_RC_M1_TO_UE_CT > 0.01618,general,-0.6474253878545362,0.2033452807646356,0.2605804568141011,
127,slope_all_M12_MAL_50_RAT <= -0.00033,general,0.8244163926800897,0.08506571087216248,0.22999523502737892,
128,slope_all_M12_MAL_60_RAT <= -0.00033,general,-1.551649914557902,0.08267622461170848,0.4273122911353267,
129,mean_all_M12_FME_1020_RAT > 0.15417,general,0.37144232509457786,0.03727598566308244,0.07036502717622228,
130,slope_all_M12_MAL_30_RAT <= -0.00033,general,0.0004479317988545337,0.08219832735961768,0.0001230319214963643,
131,slope_all_MCT_UE_CLN_REU_RAT > 0.00701,general,0.23088736900347406,0.13835125448028673,0.07971808466585634,
132,slope_all_M12_SME_BZN_SAA_PCE_RT > 0.05732,general,0.5810480114562719,0.05949820788530466,0.1374496933656863,
133,mean_all_RC_M1_UE_CUS_CN <= -1.21967,general,0.7515479126653261,0.09032258064516129,0.2154262139564752,
134,slope_all_MCT_UE_CLN_NEW_RAT <= -0.00405,general,-3.212551940682331,0.06905615292712067,0.8145412659368911,
135,slope_all_M12_FME_1020_RAT <= -0.00033,general,0.40696069817896496,0.07885304659498207,0.10967967843630652,
136,slope_all_MCT_UE_CLN_REU_RAT <= -0.00055,general,-0.05056770812101061,0.09008363201911589,0.01447761266118483,
137,slope_all_M1_SME_RY_SAA_RAT <= -0.04543,general,0.18072213880876414,0.031780167264038234,0.03170125344307383,
138,mean_all_M12_FME_40_RAT > 0.1541,general,0.03493294294164653,0.021505376344086023,0.005067431887495834,
139,slope_all_RC_M1_SAA > 0.08445,general,-0.23891093895738919,0.021505376344086023,0.034656825574833204,
140,slope_all_MCT_UE_CLN_NEW_RAT <= -0.00129,general,8.510422327417915,0.07001194743130228,2.1715802140698557,
141,mean_all_RC_M1_AV_NP_AT <= -1.73281,general,0.84051549690339,0.01935483870967742,0.11579677074170938,
142,slope_all_M1_SME_RY_CNT_RAT <= -0.04242,general,0.388025496424439,0.021505376344086023,0.05628763591510688,
143,slope_all_RC_M1_AV_NP_AT > 0.07794,general,-0.9765268039378173,0.026045400238948625,0.15553174431526734,
144,slope_all_M1_SME_RY_SAA_RAT <= -0.06674,general,0.43186495094915034,0.01027479091995221,0.0435503622690956,
145,mean_all_M12_SME_RY_SAA_PCE_RT <= -1.21458,general,0.46379341480104463,0.005017921146953405,0.03277133423989634,
146,mean_all_M12_FME_60_RAT > 0.1542,general,0.7368263828218542,0.018399044205495818,0.0990216789179992,
147,slope_all_M12_SME_BZN_SAA_PCE_RT <= -0.06902,general,1.4623864929196886,0.014097968936678614,0.17240796368998867,
148,mean_all_M12_MAL_1020_RAT > 0.1542,general,1.3665050805147105,0.01816009557945042,0.18246965677010224,
149,slope_all_M1_SME_RY_SAA_RAT <= -0.08176,general,3.0181334687976014,0.006690561529271207,0.2460435626982276,
150,slope_all_M1_SME_RY_CNT_RAT > 0.28376,general,8.994208588192322,0.0009557945041816009,0.2779313726664662,
151,slope_all_M1_SME_RY_SAA_RAT <= -0.10201,general,1.0623292752637115,0.0033452807646356035,0.06134056899735544,
152,slope_all_M12_SME_BZN_SAA_PCE_RT <= -0.0742,general,1.215187836920295,0.01027479091995221,0.12254263840250552,
153,mean_all_M12_MAL_40_RAT > 0.15422,general,-6.074150554438835,0.0023894862604540022,0.2965639310402859,
154,slope_all_RC_M1_SHC_WP_UE_CLN_RAT <= -0.18627,general,0.5771020262731471,0.008124253285543608,0.051805153164201145,
155,mean_all_M12_FME_30_RAT > 0.15417,general,-1.0808122348886058,0.004062126642771804,0.06874531492081487,
156,mean_all_M12_MAL_1020_RAT > 0.15424,general,-1.1724010500694153,0.00931899641577061,0.11264909027101855,
157,slope_all_M12_SME_BZN_SAA_PCE_RT <= -0.07598,general,-1.8435518610588502,0.00908004778972521,0.17487137019263463,
158,mean_all_M12_FME_50_RAT <= -3.05985,general,-0.14319875005280136,0.011230585424133811,0.015089954731747953,
159,slope_all_RC_M1_AV_NP_AT > 0.08111,general,0.18606203589830336,0.024133811230585424,0.02855392799298266,
160,slope_all_RC_M1_SHC_WP_UE_CLN_RAT > 0.16031,general,0.9261844934344138,0.005017921146953405,0.0654435803388209,
161,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT > 0.15909,general,1.2445964123211843,0.005017921146953405,0.08794235476467464,
162,slope_all_M1_SME_RY_SAA_RAT <= -0.07724,general,-0.45279841372222945,0.007646356033452807,0.03944258672474193,
163,slope_all_RC_M1_UE_CUS_CN <= -0.10052,general,1.7754279793011984,0.010513739545997611,0.18108669848781453,
164,slope_all_M1_SME_RY_SAA_RAT <= -0.0734,general,-1.0951649397030188,0.007646356033452807,0.09539816572465265,
165,mean_all_M12_FME_30_RAT > 0.15416,general,1.2101026629313583,0.005495818399044205,0.08946264008429518,
166,slope_all_RC_M1_SAA > 0.10512,general,0.49672870500653665,0.007407407407407408,0.04259296647473975,
167,slope_all_RC_M1_UE_CUS_CN <= -0.09535,general,-2.291360222066922,0.012903225806451613,0.25859634636066325,
168,slope_all_M12_MAL_40_RAT > 0.37927,general,-0.20580570705894116,0.0033452807646356035,0.011883546342789693,
169,mean_all_M12_SME_RY_SAA_PCE_RT > 2.50548,general,0.9286519060406506,0.00047789725209080046,0.020296278907462946,
170,slope_all_M1_SME_RY_CNT_RAT > 0.22971,general,-4.589806431887752,0.002150537634408602,0.21261818553601297,
171,slope_all_M1_SME_RY_CNT_RAT > 0.15514,general,-2.5832318988452614,0.005973715651135006,0.1990602761492682,
172,mean_all_M12_MAL_40_RAT > 0.15419,general,3.6741981333119242,0.0033452807646356035,0.21215399909828073,
173,mean_all_RC_M1_TO_UE_CT > 1.79433,general,-1.488873723047449,0.0014336917562724014,0.05633447010625888,
174,slope_all_M12_MAL_40_RAT > 0.39704,general,1.7725055104206795,0.0011947431302270011,0.061230143143996024,
175,mean_all_RC_M1_SAA > 1.72939,general,1.4970844036893192,0.009557945041816009,0.1456609327875655,
176,slope_all_M1_SME_RY_SAA_RAT <= -0.07676,general,-0.7841221012774977,0.007646356033452807,0.06830369331063366,
177,slope_all_M1_SME_RY_SAA_RAT <= -0.14563,general,-0.9829564071580347,0.002150537634408602,0.045534470974407076,
178,mean_all_M12_MAL_40_RAT <= -5.11278,general,3.5531373369293844,0.003106332138590203,0.19772444173014983,
179,slope_all_M1_SME_RY_CNT_RAT > 0.18368,general,3.069686412294181,0.0035842293906810036,0.18344767272296097,
180,slope_all_M12_FME_1020_RAT > 0.39703,general,1.6551017875366976,0.0011947431302270011,0.05717450172817999,
181,mean_all_RC_M1_SAA > 1.75925,general,0.6335300827402168,0.0035842293906810036,0.03786042079517139,
182,slope_all_M1_SME_RY_CNT_RAT > 0.18078,general,1.7204028597796786,0.0038231780167264037,0.10617215498572903,
183,slope_all_RC_M1_SAA > 0.10397,general,-1.208586744840963,0.008124253285543608,0.10849211851333038,
184,slope_all_M12_FME_60_RAT <= -0.37244,general,5.447471075873482,0.006212664277180406,0.42803630345812094,
185,slope_all_RC_M1_SHC_RSD_UE_CLN_RAT > 0.16288,general,3.7842349955532684,0.004540023894862605,0.2544011490680103,
186,mean_all_RC_M1_SAA > 1.74483,general,-0.008805233477401657,0.005017921146953405,0.0006221719415141737,
187,slope_all_M1_SME_RY_SAA_RAT <= -0.10202,general,0.04158442444952332,0.0033452807646356035,0.002401150299212162,
188,slope_all_RC_M1_UE_CUS_CN <= -0.10824,general,1.504462388419563,0.005017921146953405,0.10630431180960183,
189,slope_all_RC_M1_TO_UE_CT > 0.11791,general,-0.9765416762060256,0.006212664277180406,0.07673198874011469,
190,mean_all_M12_MAL_60_RAT <= -5.6842,general,2.757877699074532,0.0019115890083632018,0.12046385910108591,
191,slope_all_M12_FME_40_RAT > 0.37925,general,-0.09071742603549092,0.0033452807646356035,0.005238167355984005,
192,mean_all_M12_SME_BZN_SAA_PCE_RT > 2.79432,general,10.510242040195568,0.00023894862604540023,0.1624475228113391,
193,slope_all_M1_SME_RY_CNT_RAT > 0.11289,general,-0.5327476715517616,0.01003584229390681,0.05310167370424837,
194,slope_all_M1_SME_RY_CNT_RAT <= -0.07079,general,2.1134325777710314,0.008841099163679809,0.19783957535885646,
195,mean_all_M12_MAL_30_RAT > 0.15419,general,1.1965788527151675,0.0026284348864994028,0.06126584472042735,
196,slope_all_M1_SME_RY_SAA_RAT <= -0.1355,general,-0.8243113452686128,0.002150537634408602,0.03818539739064286,
197,slope_all_M12_FME_30_RAT > 0.37925,general,-0.243198632440903,0.0033452807646356035,0.014042672870518873,
198,slope_all_M1_SME_RY_CNT_RAT > 0.26941,general,-3.039446471757678,0.0014336917562724014,0.11500344438367803,
199,slope_all_M1_SME_RY_CNT_RAT <= -0.08456,general,-1.8898478953613589,0.0064516129032258064,0.15130577820643318,
200,mean_all_RC_M1_SHC_FLP_UE_CLN_RAT > 0.30275,general,-0.7831651236021041,0.013859020310633213,0.09155648432148648,
201,mean_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,3.083711022293143,1.0,2.679868775981396,백반/가정식
202,mean_zcd_M12_SME_RY_SAA_PCE_RT,ZCD,-7.454376721245597,1.0,6.3254315713022455,백반/가정식
203,mean_zcd_RC_M1_AV_NP_AT,ZCD,0.6700335225590742,1.0,0.4874144960577904,백반/가정식
204,mean_zcd_RC_M1_SAA,ZCD,-5.570145358981332,1.0,4.606961987385959,백반/가정식
205,mean_zcd_RC_M1_TO_UE_CT,ZCD,-0.9195235316032235,1.0,0.7464567925290642,백반/가정식
206,mean_zcd_RC_M1_UE_CUS_CN,ZCD,-0.12449801917472295,1.0,0.10061287068648159,백반/가정식
207,slope_zcd_M1_SME_RY_CNT_RAT,ZCD,-20.61904719902809,1.0,0.4163064423053996,백반/가정식
208,slope_zcd_M1_SME_RY_SAA_RAT,ZCD,-70.96008312676636,1.0,1.3585479589174687,백반/가정식
209,slope_zcd_RC_M1_AV_NP_AT,ZCD,-17.043995119372617,1.0,0.5160164426020478,백반/가정식
210,slope_zcd_RC_M1_SAA,ZCD,414.85795702829705,1.0,11.726789185177973,백반/가정식
211,slope_zcd_RC_M1_TO_UE_CT,ZCD,85.92969279220891,1.0,2.5564696078366995,백반/가정식
212,slope_zcd_RC_M1_UE_CUS_CN,ZCD,-77.81567181654871,1.0,2.269071843706474,백반/가정식
213,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.33479,ZCD,2.498967410391575,0.017341040462427744,0.3262117329284408,백반/가정식
214,mean_zcd_M1_SME_RY_SAA_RAT > 3.23155,ZCD,-13.474154225850269,0.011560693641618497,1.4403514159767918,백반/가정식
215,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02038,ZCD,-6.1145387371482,0.9075144508670521,1.7714439486656404,백반/가정식
216,mean_zcd_M12_FME_40_RAT <= 0.1369,ZCD,-10.870975024549788,0.861271676300578,3.7576917380364745,백반/가정식
217,slope_zcd_M1_SME_RY_CNT_RAT > -0.05333,ZCD,-0.4690786012821944,0.9739884393063584,0.07466305015149725,백반/가정식
218,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.02212,ZCD,-6.870224407807987,0.9075144508670521,1.9903737593888544,백반/가정식
219,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.34601,ZCD,-0.04334988209331171,0.9855491329479769,0.005173375636160794,백반/가정식
220,slope_zcd_M1_SME_RY_SAA_RAT > -0.06101,ZCD,-0.0980172702037492,0.9826589595375722,0.012795038237441471,백반/가정식
221,slope_zcd_M1_SME_RY_SAA_RAT > -0.13493,ZCD,-0.02072842501149655,0.9942196531791907,0.0015713915921213091,백반/가정식
222,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02113,ZCD,-6.0317972086276095,0.9075144508670521,1.7474728878379995,백반/가정식
223,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31996,ZCD,-0.6293395241547717,0.9797687861271677,0.08860490774736952,백반/가정식
224,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02213,ZCD,0.41687996191355325,0.9132947976878613,0.11731109547984915,백반/가정식
225,slope_zcd_M1_SME_RY_CNT_RAT > -0.0737,ZCD,-0.24549289375218802,0.9913294797687862,0.02275990860506375,백반/가정식
226,slope_zcd_M1_SME_RY_CNT_RAT > -0.05104,ZCD,-0.5161039331113639,0.9739884393063584,0.08214805308950136,백반/가정식
227,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02113,ZCD,-6.109540730187697,0.9075144508670521,1.7699959753080128,백반/가정식
228,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.32832,ZCD,-0.6382784532216373,0.9797687861271677,0.08986342235662378,백반/가정식
229,slope_zcd_M1_SME_RY_CNT_RAT > -0.0516,ZCD,-0.565473286976323,0.9739884393063584,0.09000615306142686,백반/가정식
230,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31376,ZCD,-0.03152901304579957,0.9797687861271677,0.0044389795731336465,백반/가정식
231,slope_zcd_M1_SME_RY_SAA_RAT > -0.05861,ZCD,-0.4284916250178089,0.9826589595375722,0.055934701253459174,백반/가정식
232,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31906,ZCD,-0.010953555589977947,0.9797687861271677,0.0015421545053270766,백반/가정식
233,mean_zcd_M1_SME_RY_SAA_RAT <= 2.68472,ZCD,-0.3720895769160198,0.9826589595375722,0.04857205627638246,백반/가정식
234,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02039,ZCD,-5.769625717899331,0.9075144508670521,1.6715191453354434,백반/가정식
235,mean_zcd_M1_SME_RY_SAA_RAT <= 2.25934,ZCD,-0.3267810585769605,0.9739884393063584,0.05201360816374784,백반/가정식
